Date,Tmax,Tmin,Tavg,Prcp,Wspd,Wdir,Estacion,Provincia,País
2024-03-24,38.4,25.2,29.7,1.8,7.7,Suroeste,Santiago,Veraguas,Panamá
2024-03-25,35.1,25.7,29.2,1.0,9.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-03-26,35.0,24.2,27.6,9.8,10.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-03-27,31.1,23.1,26.3,12.7,11.7,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-03-28,34.3,23.8,27.8,0.5,6.7,Oeste,Santiago,Veraguas,Panamá
2024-03-29,36.6,23.9,28.7,0.0,15.1,Sur,Santiago,Veraguas,Panamá
2024-03-30,35.7,22.3,28.0,0.0,17.4,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-03-31,35.4,21.5,28.4,0.4,14.4,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-01,35.9,22.7,28.8,0.0,14.0,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-02,36.8,23.0,28.7,1.0,10.2,Norte,Santiago,Veraguas,Panamá
2024-04-03,34.6,24.1,27.6,6.9,8.5,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-04-04,33.8,23.4,27.5,2.1,7.5,Variable,Santiago,Veraguas,Panamá
2024-04-05,35.6,23.8,27.4,8.6,7.3,Noroeste,Santiago,Veraguas,Panamá
2024-04-06,35.3,24.0,28.2,3.4,7.9,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-07,35.6,24.7,28.2,5.1,8.8,Nor-Noreste,Santiago,Veraguas,Panamá
2024-04-08,34.2,24.5,28.2,6.4,9.6,Variable,Santiago,Veraguas,Panamá
2024-04-09,35.0,24.6,27.4,7.4,6.8,Oeste-Noroeste,Santiago,Veraguas,Panamá
2024-04-10,34.4,24.3,26.8,9.4,6.5,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-04-11,34.8,23.8,27.4,2.9,6.7,Noreste,Santiago,Veraguas,Panamá
2024-04-12,35.8,24.3,28.9,0.0,19.2,Norte,Santiago,Veraguas,Panamá
2024-04-13,35.0,24.8,28.9,0.0,16.4,Suroeste,Santiago,Veraguas,Panamá
2024-04-14,34.6,24.1,28.2,0.0,16.5,Norte,Santiago,Veraguas,Panamá
2024-04-15,34.4,22.7,28.2,0.0,13.7,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-16,35.3,22.7,28.4,0.0,12.6,Noroeste,Santiago,Veraguas,Panamá
2024-04-17,35.3,24.1,29.2,0.0,12.0,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-18,36.6,22.3,29.2,0.0,10.9,Norte,Santiago,Veraguas,Panamá
2024-04-19,36.0,23.0,28.5,0.3,9.3,Nor-Noreste,Santiago,Veraguas,Panamá
2024-04-20,36.2,23.9,28.6,2.0,10.0,Nor-Noreste,Santiago,Veraguas,Panamá
2024-04-21,35.4,23.6,27.7,11.5,7.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-04-22,31.1,23.5,26.3,23.6,8.6,Este-Noreste,Santiago,Veraguas,Panamá
2024-04-23,35.1,23.6,28.2,0.4,13.1,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-24,35.3,24.0,29.2,0.5,13.5,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-25,34.8,24.8,28.8,1.5,11.5,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-04-26,34.4,24.2,27.0,6.6,6.6,Nor-Noreste,Santiago,Veraguas,Panamá
2024-04-27,34.2,24.0,26.4,14.6,8.0,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-04-28,33.2,23.6,25.8,29.1,7.5,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-04-29,33.7,22.3,26.6,2.5,5.6,Variable,Santiago,Veraguas,Panamá
2024-04-30,32.1,23.5,26.8,4.0,6.1,Variable,Santiago,Veraguas,Panamá
2024-05-01,31.6,24.0,26.9,2.1,7.4,Este,Santiago,Veraguas,Panamá
2024-05-02,31.4,24.0,26.4,18.6,7.7,Este,Santiago,Veraguas,Panamá
2024-05-03,33.8,23.2,27.4,0.1,8.0,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-05-04,33.2,24.0,26.8,5.0,7.4,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-05,33.2,23.1,27.5,0.0,5.8,Este-Sureste,Santiago,Veraguas,Panamá
2024-05-06,34.3,23.9,28.2,0.0,8.1,Noroeste,Santiago,Veraguas,Panamá
2024-05-07,32.1,24.0,27.5,0.5,9.7,Este-Noreste,Santiago,Veraguas,Panamá
2024-05-08,31.3,24.2,26.3,29.1,9.8,Variable,Santiago,Veraguas,Panamá
2024-05-09,31.0,23.9,26.5,16.6,6.1,Este-Sureste,Santiago,Veraguas,Panamá
2024-05-10,34.4,24.2,27.1,5.9,5.6,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-11,32.6,24.0,26.4,13.3,9.5,Variable,Santiago,Veraguas,Panamá
2024-05-12,30.7,24.5,26.6,7.7,8.4,Suroeste,Santiago,Veraguas,Panamá
2024-05-13,34.4,23.6,27.3,5.9,7.9,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-14,29.4,24.5,26.3,11.0,9.5,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-15,29.6,23.7,25.8,5.5,7.4,Suroeste,Santiago,Veraguas,Panamá
2024-05-16,32.4,23.7,26.4,3.9,8.0,Suroeste,Santiago,Veraguas,Panamá
2024-05-17,33.0,23.9,26.6,5.2,7.4,Suroeste,Santiago,Veraguas,Panamá
2024-05-18,32.2,23.5,26.9,4.5,6.8,Variable,Santiago,Veraguas,Panamá
2024-05-19,33.0,24.4,27.3,2.0,7.2,Variable,Santiago,Veraguas,Panamá
2024-05-20,31.1,24.2,26.5,16.2,8.8,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-21,32.4,24.4,26.5,7.8,8.5,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-05-22,30.0,24.4,26.2,12.2,10.8,Suroeste,Santiago,Veraguas,Panamá
2024-05-23,29.4,23.9,25.9,12.5,9.6,Suroeste,Santiago,Veraguas,Panamá
2024-05-24,32.8,23.5,26.8,9.3,9.0,Suroeste,Santiago,Veraguas,Panamá
2024-05-25,32.6,24.0,26.5,17.1,6.0,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-05-26,33.4,23.8,26.8,9.6,5.6,Nor-Noroeste,Santiago,Veraguas,Panamá
2024-05-27,30.6,24.2,26.3,7.0,5.4,Este-Noreste,Santiago,Veraguas,Panamá
2024-05-28,31.8,23.7,26.7,8.7,7.8,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-05-29,32.0,23.6,26.0,9.8,9.9,Variable,Santiago,Veraguas,Panamá
2024-05-30,29.3,24.1,25.7,8.4,10.9,Suroeste,Santiago,Veraguas,Panamá
2024-05-31,33.0,23.2,26.1,10.7,5.4,Este-Noreste,Santiago,Veraguas,Panamá
2024-06-01,34.0,24.0,27.7,0.2,6.0,Este-Noreste,Santiago,Veraguas,Panamá
2024-06-02,32.6,24.8,27.6,8.8,10.1,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-06-03,30.0,23.9,26.0,5.6,9.8,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-04,31.6,23.0,26.7,5.1,12.2,Suroeste,Santiago,Veraguas,Panamá
2024-06-05,29.8,24.0,25.7,4.0,9.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-06,30.6,23.5,25.6,13.0,9.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-07,31.6,23.3,26.5,5.1,8.2,Este-Sureste,Santiago,Veraguas,Panamá
2024-06-08,33.2,23.5,26.2,13.0,8.7,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-06-09,30.4,23.7,25.6,13.3,10.3,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-10,30.8,22.9,25.4,7.4,9.9,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-11,29.2,23.1,25.4,8.7,10.4,Suroeste,Santiago,Veraguas,Panamá
2024-06-12,32.8,23.2,25.7,10.1,9.5,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-13,30.4,23.3,25.7,14.1,9.5,Oeste-Suroeste,Santiago,Veraguas,Panamá
2024-06-14,28.4,23.4,24.8,72.2,10.0,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-15,27.0,23.0,24.4,35.1,15.0,Suroeste,Santiago,Veraguas,Panamá
2024-06-16,29.0,23.2,24.8,16.5,9.8,Variable,Santiago,Veraguas,Panamá
2024-06-17,32.0,22.8,26.0,1.0,6.5,Suroeste,Santiago,Veraguas,Panamá
2024-06-18,32.4,23.7,25.5,13.0,9.0,Oeste-Noroeste,Santiago,Veraguas,Panamá
2024-06-19,29.4,23.0,24.8,16.8,7.7,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-20,31.1,22.3,25.2,6.7,7.7,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-21,32.8,22.6,25.8,2.3,7.0,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-22,29.4,23.3,25.4,16.6,7.0,Suroeste,Santiago,Veraguas,Panamá
2024-06-23,30.8,23.4,25.7,3.4,6.5,Suroeste,Santiago,Veraguas,Panamá
2024-06-24,32.6,22.9,26.3,5.1,6.1,Nor-Noreste,Santiago,Veraguas,Panamá
2024-06-25,33.0,23.1,25.6,6.3,7.4,Sur-Suroeste,Santiago,Veraguas,Panamá
2024-06-26,26.4,23.1,24.3,29.4,11.5,N/D,Santiago,Veraguas,Panamá
2024-06-27,27.9,22.9,24.4,21.7,13.5,Suroeste,Santiago,Veraguas,Panamá
